workspace,milestone_id,title,category,is_graded,patch_src_loc,patch_total_loc,src_additions,src_deletions,all_additions,all_deletions,touched_src_files,touched_test_files,srs_word_count,dag_topological_position,dag_position_fraction,dag_layer,dag_layer_fraction,dag_indegree,dag_outdegree,raw_fail_to_pass,raw_none_to_pass,raw_pass_to_pass,invalid_fail_to_pass,invalid_none_to_pass,invalid_pass_to_pass,effective_fail_to_pass,effective_none_to_pass,effective_pass_to_pass,effective_functional_tests,effective_total_tests,intrinsic_difficulty_raw,continuous_difficulty_raw,intrinsic_difficulty_score,continuous_difficulty_score,difficulty_band,independent_n_models,independent_pass_rate,independent_mean_recall,independent_mean_precision,independent_mean_score,e2e_observed_models,e2e_resolved_sum,e2e_score_sum,e2e_conditional_pass_rate,e2e_conditional_mean_score,e2e_expected_models,e2e_coverage,e2e_all_model_pass_rate,e2e_all_model_mean_score,log1p_patch_src_loc,difficulty_tail
navidrome_navidrome_v0.57.0_v0.58.0,milestone_002,Plugin API Extensions,Feature,True,99,99,90,9,90,9,7,1,1233,1,0.0,0,0.0,0,2,0,155,1658,0,154,0,0,1,1658,1,1659,-1.0492841690668402,-1.0472890533101928,39.51,39.53,lower,10,0.6,0.6,0.8029850746268657,0.6,26.0,18.0,18.0,0.6923076923076923,0.6923076923076923,26,1.0,0.6923076923076923,0.6923076923076923,4.605170185988092,middle
navidrome_navidrome_v0.57.0_v0.58.0,milestone_006,UI Quality Improvements,Quality,True,97,127,70,27,80,47,5,5,954,2,0.125,0,0.0,0,2,7,0,1063,1,0,0,6,0,1063,6,1069,-1.0144797185849406,-0.9995355138707964,39.86,40.0,central,10,1.0,1.0,1.0,1.0,26.0,17.0,23.494301994301996,0.6538461538461539,0.9036269997808459,26,1.0,0.6538461538461539,0.9036269997808459,4.584967478670572,almost_always_solved
navidrome_navidrome_v0.57.0_v0.58.0,milestone_001,Plugin System Core Improvements,Feature,True,1064,1068,570,494,571,497,25,10,2518,3,0.25,1,0.2,2,1,0,97,2156,0,0,0,0,97,2156,97,2253,1.0653811414928196,0.7308109694520879,60.65,57.31,central,10,0.7,0.7,0.7020319370516084,0.7,26.0,0.0,7.524043979292231,0.0,0.28938630689585504,26,1.0,0.0,0.28938630689585504,6.970730078143525,middle
navidrome_navidrome_v0.57.0_v0.58.0,milestone_003_sub-01,Multi-Library Database and Persistence Foundation,Feature,True,1226,1226,951,275,951,275,32,1,3011,4,0.375,1,0.2,2,1,4,603,910,422,0,0,4,181,910,185,1095,1.1321546460483929,0.7960671241999234,61.32,57.96,central,10,0.0,0.033507853403141365,0.3265715826297378,0.050710790679986975,25.0,0.0,0.3484637030648922,0.0,0.013938548122595689,26,0.9615384615384616,0.0,0.013402450117880469,7.112327444710911,almost_never_solved
navidrome_navidrome_v0.57.0_v0.58.0,milestone_003_sub-02,Multi-Library Core Service and Scanner,Feature,True,991,991,895,96,895,96,13,0,3434,5,0.5,2,0.4,2,1,0,95,1957,0,0,0,0,95,1957,95,2052,1.0000606842294395,0.7988007827958904,60.0,57.99,central,10,0.0,0.4284210526315789,0.47619056700022544,0.44374385624463164,25.0,0.0,0.0,0.0,0.0,26,0.9615384615384616,0.0,0.0,6.899723107284872,almost_never_solved
navidrome_navidrome_v0.57.0_v0.58.0,milestone_003_sub-03,Multi-Library Server APIs,Feature,True,610,610,444,166,444,166,26,10,2206,6,0.625,3,0.6,1,1,0,440,1150,357,0,0,0,83,1150,83,1233,0.5682263183515603,0.5357332164295677,55.68,55.36,central,10,0.4,0.4764044943820225,0.8003937007874015,0.48662420382165605,25.0,0.0,0.0,0.0,0.0,26,0.9615384615384616,0.0,0.0,6.415096959171596,middle
navidrome_navidrome_v0.57.0_v0.58.0,milestone_003_sub-04,Multi-Library UI Components,Feature,True,1571,1624,1553,18,1553,71,27,0,2799,7,0.75,4,0.8,1,1,12,81,1543,0,0,0,12,81,1543,93,1636,1.3218684052836631,1.2217924331680343,63.22,62.22,higher,10,0.6,0.864516129032258,0.9833333333333334,0.9013565308815498,25.0,0.0,1.122896447651345,0.0,0.0449158579060538,26,0.9615384615384616,0.0,0.04318832490966711,7.360103972989152,middle
navidrome_navidrome_v0.57.0_v0.58.0,milestone_004,Scanner Quality Improvements,Quality,True,90,92,71,19,72,20,3,3,885,8,0.875,5,1.0,1,0,4,0,1222,0,0,0,4,0,1222,4,1226,-1.0818887120180882,-0.5763284300067162,39.18,44.24,central,10,1.0,1.0,1.0,1.0,25.0,0.0,1.058860575513887,0.0,0.042354423020555476,26,0.9615384615384616,0.0,0.04072540675053411,4.51085950651685,almost_always_solved
navidrome_navidrome_v0.57.0_v0.58.0,milestone_007,Agent Logic Streamlining,Maintenance,True,152,152,51,101,51,101,1,2,1094,9,1.0,0,0.0,0,0,0,9,1412,0,0,0,0,9,1412,9,1421,-0.6208242693183635,-0.4488265714164873,43.79,45.51,central,10,0.7,0.7,0.9026315789473685,0.7,26.0,0.0,1.603748858266153,0.0,0.06168264839485204,26,1.0,0.0,0.06168264839485204,5.030437921392435,middle
nushell_nushell_0.106.0_0.108.0,milestone_G04_1ddae02,Query XML Multiple Output Types and Enhanced Nodeset Formatting,Breaking,True,451,493,396,55,417,76,1,0,1041,1,0.0,0,0.0,0,3,11,0,5337,0,0,0,11,0,5337,11,5348,0.3501999092363315,0.0733919642769228,53.5,50.73,central,10,1.0,1.0,1.0,1.0,15.0,12.0,13.802105263157895,0.8,0.9201403508771929,26,0.5769230769230769,0.46153846153846156,0.5308502024291498,6.113682179832232,almost_always_solved
nushell_nushell_0.106.0_0.108.0,milestone_M02_parser,Parser Bug Fixes and Improvements,Quality,True,296,296,177,119,177,119,3,1,1429,2,0.0833333333333333,0,0.0,0,3,6,0,5310,0,0,0,6,0,5310,6,5316,-0.0092332969791989,-0.1851711770530281,49.91,48.15,central,10,0.1,0.6,0.7222222222222222,0.5896331738437002,15.0,1.0,10.497862066879561,0.06666666666666667,0.699857471125304,26,0.5769230769230769,0.038461538461538464,0.4037639256492139,5.6937321388027,almost_never_solved
nushell_nushell_0.106.0_0.108.0,milestone_core_development.2,Foundation Infrastructure Part B,Feature,True,2138,2339,1448,690,1549,790,208,3,2127,3,0.1666666666666666,1,0.125,2,6,17,3,4949,0,0,0,17,3,4949,20,4969,1.5606058923860326,1.099903276447164,65.61,61.0,higher,10,0.6,0.6849999999999999,0.6227848101265823,0.635936582501468,8.0,0.0,5.605272519093286,0.0,0.7006590648866607,26,0.3076923076923077,0.0,0.215587404580511,7.668093709082406,middle
nushell_nushell_0.106.0_0.108.0,milestone_G02_da9615f,Parse-time Pipeline Type Checking for Multiple Output Types,Quality,True,186,186,104,82,104,82,6,1,827,4,0.25,2,0.25,1,3,2,0,5348,0,0,0,2,0,5348,2,5350,-0.4233383162340488,-0.3956404833648886,45.77,46.04,central,10,1.0,1.0,1.0,1.0,8.0,0.0,2.5041025641025643,0.0,0.31301282051282053,26,0.3076923076923077,0.0,0.09631163708086786,5.231108616854587,almost_always_solved
nushell_nushell_0.106.0_0.108.0,milestone_G04_ca0e961,Overlay List Returns Table with Active Status,Breaking,True,96,96,75,21,75,21,3,1,616,5,0.3333333333333333,2,0.25,1,2,11,0,5340,0,0,0,11,0,5340,11,5351,-0.8133370502532158,-0.6834198132218682,41.87,43.17,central,10,0.8,0.9818181818181818,1.0,0.9904761904761905,6.0,0.0,4.347150669731315,0.0,0.7245251116218858,26,0.23076923076923078,0.0,0.16719810268197366,4.574710978503383,almost_always_solved
nushell_nushell_0.106.0_0.108.0,milestone_G05_0b8531e,Well-Optimized String Types Infrastructure,Maintenance,True,1002,1037,816,186,851,186,10,0,1031,6,0.4166666666666667,2,0.25,1,3,0,9,5318,0,0,0,0,9,5318,9,5327,0.938482470776022,0.715901312543391,59.38,57.16,central,10,0.9,0.9777777777777779,1.0,0.9875,7.0,0.0,3.5783480606133065,0.0,0.5111925800876153,26,0.2692307692307692,0.0,0.13762877156205025,6.910750787961936,almost_always_solved
nushell_nushell_0.106.0_0.108.0,milestone_core_development.3,Foundation Infrastructure Part C,Feature,True,1778,2239,1347,431,1655,584,60,4,1530,7,0.5,3,0.375,1,3,14,0,5295,0,0,0,14,0,5295,14,5309,1.402446992114356,1.1354448341828909,64.02,61.35,higher,10,0.0,0.32857142857142857,0.3383458646616541,0.33245798373716734,5.0,0.0,3.133010818431017,0.0,0.6266021636862034,26,0.19230769230769232,0.0,0.12050041609350065,7.483806687665835,almost_never_solved
nushell_nushell_0.106.0_0.108.0,milestone_G01_48bca0a,Custom Completion Refactoring from Expression to Signature,Quality,True,303,909,159,144,462,447,10,0,437,8,0.5833333333333334,4,0.5,6,1,2,0,5331,0,0,0,2,0,5331,2,5333,-0.0562719729248792,0.0500812984765876,49.44,50.5,central,10,0.0,0.7,0.1591316526610644,0.23166666666666663,0.0,0.0,0.0,,,26,0.0,0.0,0.0,5.717027701406222,almost_never_solved
nushell_nushell_0.106.0_0.108.0,milestone_G05_be6e868,LSP Testing Code Refactoring,Quality,True,3036,3132,1044,1992,1093,2039,12,2,650,9,0.6666666666666666,4,0.5,2,1,0,0,5347,0,0,0,0,0,5347,0,5347,1.599886373238745,1.3769114101476647,66.0,63.77,higher,10,0.9,0.9964705882352941,0.9988095238095237,0.9976260489134333,0.0,0.0,0.0,,,26,0.0,0.0,0.0,8.01862546504575,almost_always_solved
nushell_nushell_0.106.0_0.108.0,milestone_M08_docs,Documentation and Help Improvements,Quality,True,206,206,126,80,126,80,10,0,720,10,0.75,5,0.625,2,2,3,0,5301,0,0,0,3,0,5301,3,5304,-0.3253381710722055,-0.0835506638636545,46.75,49.16,central,10,0.5,0.7,0.8,0.74,5.0,0.0,1.8838486590808574,0.0,0.37676973181617146,26,0.19230769230769232,0.0,0.07245571765695605,5.332718793265369,middle
nushell_nushell_0.106.0_0.108.0,milestone_core_development.1,Foundation Infrastructure Part A,Feature,True,2199,2881,1344,855,1848,1033,73,4,2197,11,0.8333333333333334,6,0.75,7,1,25,0,4938,0,0,0,25,0,4938,25,4963,1.5980350697577017,1.4771683792221837,65.98,64.77,higher,10,0.0,0.0,0.1,0.0,4.0,0.0,1.7714083039703326,0.0,0.44285207599258314,26,0.15384615384615385,0.0,0.06813108861424357,7.696212639346407,almost_never_solved
nushell_nushell_0.106.0_0.108.0,milestone_core_development.4,Core Features Development,Feature,True,3775,5046,2629,1146,3278,1768,164,4,2249,12,0.9166666666666666,7,0.875,5,1,35,6,4814,0,0,0,35,6,4814,41,4855,2.0406641967070467,1.8792758521129824,70.41,68.79,higher,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,0.0,0.0,0.0,8.236420527265391,almost_never_solved
nushell_nushell_0.106.0_0.108.0,milestone_G02_a647707,Runtime Enforcement of Type Annotations,Feature,True,54,54,52,2,52,2,5,2,845,13,1.0,8,1.0,1,0,3,0,4856,0,0,0,3,0,4856,3,4859,-1.336545935063377,-0.7113964026229618,36.63,42.89,central,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,26,0.0,0.0,0.0,4.007333185232471,almost_always_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M06,Array API Support for Metrics and Preprocessing,Feature,True,304,370,242,62,300,70,5,0,1335,1,0.0,0,0.0,0,1,5,0,34669,0,0,0,5,0,34669,5,34674,0.1938123244817838,-0.0059560726362587,51.94,49.94,central,10,0.5,0.86,0.6955908652678525,0.6821716541215348,26.0,8.0,14.239247752118073,0.3076923076923077,0.5476633750814643,26,1.0,0.3076923076923077,0.5476633750814643,5.720311776607412,middle
scikit-learn_scikit-learn_1.5.2_1.6.0,M11,Missing value support for ExtraTree estimators,Feature,True,174,213,147,27,184,29,3,0,1435,2,0.0909090909090909,0,0.0,0,1,20,0,22896,0,0,0,20,0,22896,20,22916,-0.1730905750369854,-0.2823753505602533,48.27,47.18,central,10,0.6,0.85,0.8238636363636364,0.8082689521970062,26.0,4.0,18.91101912800492,0.15384615384615385,0.7273468895386508,26,1.0,0.15384615384615385,0.7273468895386508,5.1647859739235145,middle
scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,Infrastructure Foundation Phase 1,Breaking,True,2583,32777,1276,1307,12019,20758,222,0,4113,3,0.1818181818181818,0,0.0,0,1,872,2,21446,0,0,0,872,2,21446,874,22320,2.142128943895664,1.549569097482204,71.42,65.5,higher,10,0.0,0.8822654462242563,0.8492763081531066,0.8639364941992825,25.0,0.0,11.033392105316521,0.0,0.44133568421266084,26,0.9615384615384616,0.0,0.4243612348198662,7.857093864902493,almost_never_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,Infrastructure Foundation Phase 2,Breaking,True,1208,3083,718,490,1427,1656,54,0,3490,4,0.2727272727272727,1,0.2,1,4,71,1,21771,0,0,0,71,1,21771,72,21843,1.3786867859824867,1.0353550728789522,63.79,60.35,higher,10,0.0,0.6472222222222223,0.6315615879031306,0.6040301453794431,26.0,0.0,3.3349439496424687,0.0,0.12826707498624879,26,1.0,0.0,0.12826707498624879,7.097548850614793,almost_never_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M01,Metadata routing for RFE and RFECV,Feature,True,262,272,232,30,239,33,2,0,1228,5,0.3636363636363636,2,0.4,1,1,10,0,19839,0,0,0,10,0,19839,10,19849,0.070383279849021,0.089012364967991,50.7,50.89,central,10,0.9,1.0,0.9785714285714284,0.9879999999999999,24.0,0.0,1.4507715373962866,0.0,0.06044881405817861,26,0.9230769230769231,0.0,0.05579890528447256,5.572154032177765,almost_always_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M03,Move Estimator Type to Tags,Breaking,True,289,863,200,89,548,315,20,0,582,6,0.4545454545454545,2,0.4,1,1,0,2,20001,0,0,0,0,2,20001,2,20003,0.0453489332718921,0.0976138866163654,50.45,50.98,central,10,1.0,1.0,1.0,1.0,23.0,0.0,0.8481094744526936,0.0,0.03687432497620407,26,0.8846153846153846,0.0,0.03261959517125745,5.66988092298052,almost_always_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,Infrastructure Foundation Phase 3a,Breaking,True,448,3013,231,217,1763,1250,176,0,1722,7,0.5454545454545454,2,0.4,1,1,17,0,23768,0,0,0,17,0,23768,17,23785,0.5313657653544306,0.5029367257540434,55.31,55.03,central,10,0.3,0.9,0.6547339442397699,0.7024053142803143,24.0,0.0,0.49600433529700755,0.0,0.02066684730404198,26,0.9230769230769231,0.0,0.019077089819115677,6.1070228877422545,middle
scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,Infrastructure Foundation Phase 3b,Breaking,True,703,1977,454,249,1238,739,55,0,2028,8,0.6363636363636364,3,0.6,1,1,104,0,20284,0,0,0,104,0,20284,104,20388,0.9903849363823082,0.9337190751173788,59.9,59.34,central,10,0.0,0.6951923076923077,0.8281626621071645,0.7170283539510702,25.0,0.0,4.55486523572833,0.0,0.18219460942913318,26,0.9615384615384616,0.0,0.1751871244510896,6.556778356158042,almost_never_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,Tags System and Validation Phase 4a (Partial),Breaking,True,391,1000,314,77,700,300,8,0,2509,9,0.7272727272727273,4,0.8,5,2,47,0,22281,0,0,0,47,0,22281,47,22328,0.4973266442540855,0.6290391066496347,54.97,56.29,central,10,0.0,0.5297872340425532,0.4716738001616103,0.4832401790890265,24.0,0.0,0.5339375709425629,0.0,0.022247398789273454,26,0.9230769230769231,0.0,0.020536060420867804,5.971261839790462,almost_never_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M13,Documentation and Testing Updates,Docs,True,655,2454,461,194,1355,1099,57,0,1312,10,0.8181818181818182,2,0.4,1,1,13,1,19856,0,0,0,13,1,19856,14,19870,0.7853563531470353,0.7725817697266124,57.85,57.73,central,10,0.1,0.8214285714285714,0.9882352941176471,0.8909225504768983,23.0,0.0,2.0399757555591567,0.0,0.08869459806778943,26,0.8846153846153846,0.0,0.07846060598304448,6.486160788944089,almost_never_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M04,Move _validate_data to Public API,Breaking,True,149,2341,132,17,1625,716,96,0,600,11,0.9090909090909092,5,1.0,2,0,1,0,20960,0,0,0,1,0,20960,1,20961,-0.479370131456746,-0.0279951483941308,45.21,49.72,central,10,0.9,1.0,0.9052631578947368,0.9099999999999999,23.0,0.0,0.4042531957246729,0.0,0.017576225901072735,26,0.8846153846153846,0.0,0.015548199835564342,5.0106352940962555,almost_always_solved
scikit-learn_scikit-learn_1.5.2_1.6.0,M17,Performance Optimizations,Feature,True,206,224,165,41,183,41,5,0,1004,12,1.0,5,1.0,1,0,6,2,19924,0,0,0,6,2,19924,8,19932,-0.1256155921837251,0.2692295956118568,48.74,52.69,central,10,0.7,1.0,0.8973076923076923,0.9189818809318379,23.0,0.0,1.868371077141421,0.0,0.08123352509310526,26,0.8846153846153846,0.0,0.0718604260439008,5.332718793265369,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M005,SQL Statement-Level Circuit Breaker Support,Feature,True,280,289,166,114,170,119,6,0,845,1,0.0,0,0.0,0,2,1,196,2148,0,0,37,1,196,2111,197,2308,0.1098057739994307,-0.1438060434564518,51.1,48.56,central,10,0.1,0.85,0.5380764668894666,0.6061617678846045,22.0,4.0,12.426144549193818,0.18181818181818182,0.5648247522360826,26,0.8461538461538461,0.15384615384615385,0.47792863650745454,5.638354669333745,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M007.1,Etcd Config Center Infrastructure,Feature,True,460,666,421,39,524,142,7,0,1698,2,0.0454545454545454,0,0.0,0,2,0,199,1867,0,0,0,0,199,1867,199,2066,0.4721267928750526,0.1503794781315023,54.72,51.5,central,10,0.0,0.4333333333333334,0.865912890355081,0.5480705639456709,26.0,0.0,12.082314087072673,0.0,0.46470438796433355,26,1.0,0.0,0.46470438796433355,6.133398042996649,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M008,REST File Server Support,Feature,True,117,177,117,0,147,30,2,0,1097,3,0.0909090909090909,0,0.0,0,0,0,231,1472,0,0,0,0,231,1472,231,1703,-0.5714710504935371,-0.663019105812806,44.29,43.37,central,10,0.2,0.744,0.9715686274509803,0.8059847599972146,26.0,3.0,19.88103676777805,0.11538461538461539,0.7646552602991558,26,1.0,0.11538461538461539,0.7646552602991558,4.770684624465665,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M009,HTTP-to-HTTP Gateway Support,Feature,True,343,469,268,75,331,138,7,0,1317,4,0.1363636363636363,0,0.0,0,0,9,199,1310,0,0,0,9,199,1310,208,1518,0.217395353411643,-0.0332377162364468,52.17,49.67,central,10,0.0,0.592156862745098,0.6951590083532314,0.6325478681655429,26.0,1.0,12.225109996970154,0.038461538461538464,0.4701965383450059,26,1.0,0.038461538461538464,0.4701965383450059,5.840641657373398,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M013,Consistent Hash Balancer for zRPC,Feature,True,122,122,118,4,118,4,4,0,1900,5,0.1818181818181818,0,0.0,0,0,0,211,1290,0,0,0,0,211,1290,211,1501,-0.5607090295773629,-0.6327229188743769,44.39,43.67,central,10,0.4,0.787037037037037,0.8965773115773116,0.8180703810417231,26.0,0.0,10.863550511728807,0.0,0.4178288658357233,26,1.0,0.0,0.4178288658357233,4.812184355372417,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M023,SQL and ORM Improvements,Quality,True,78,146,71,7,105,41,9,0,1144,6,0.2272727272727272,0,0.0,0,2,2,245,1343,0,0,0,2,245,1343,247,1590,-0.8792353562857295,-0.8702649767782051,41.21,41.3,central,10,0.0,0.7725018402649982,0.9960350877192983,0.8556565464907313,26.0,0.0,17.94873552111771,0.0,0.6903359815814505,26,1.0,0.0,0.6903359815814505,4.3694478524670215,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M017,Mapping and Unmarshaler Improvements,Quality,True,152,402,116,36,241,161,6,0,1617,7,0.2727272727272727,1,0.125,2,2,3,168,1296,0,0,0,3,168,1296,171,1467,-0.4112646760869698,-0.4563735067416777,45.89,45.44,central,10,0.5,0.9785714285714284,0.8632791537667698,0.8862002118841575,26.0,2.0,15.551999222943351,0.07692307692307693,0.598153816267052,26,1.0,0.07692307692307693,0.598153816267052,5.030437921392435,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M004,CPU Monitoring and Adaptive Shedding,Quality,True,402,456,247,155,274,182,35,0,1473,8,0.3181818181818182,2,0.25,1,3,0,283,2257,0,6,52,0,277,2205,277,2482,0.4130161300937949,0.2477642845647371,54.13,52.48,central,10,0.2,0.985483870967742,0.878535781926618,0.9272064514742476,26.0,0.0,4.156587963974955,0.0,0.15986876784519058,26,1.0,0.0,0.15986876784519058,5.998936561946683,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M003,Circuit Breaker Algorithm Evolution and Recovery Optimization,Quality,True,411,481,319,92,354,127,8,0,1688,9,0.3636363636363636,3,0.375,1,1,0,407,2342,0,189,52,0,218,2290,218,2508,0.4153234186359852,0.2970611414550466,54.15,52.97,central,10,0.0,0.20925925925925926,0.6818600858064745,0.2696276940621567,15.0,0.0,1.3958873435334043,0.0,0.09305915623556028,26,0.5769230769230769,0.0,0.05368797475128478,6.021023349349527,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M001,Upgrade go-redis to v9 with API Modernization,Breaking,True,195,244,83,112,107,137,9,0,1405,10,0.4090909090909091,4,0.5,2,1,0,369,2477,0,213,0,0,156,2477,156,2633,-0.1637901672458118,-0.1093096206918964,48.36,48.91,central,10,0.5,1.0,0.9799479356960175,0.9896325736799616,23.0,3.0,14.374077207036947,0.13043478260869565,0.6249598785668238,26,0.8846153846153846,0.11538461538461539,0.5528491233475749,5.278114659230517,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M018,Logging System Enhancements,Feature,True,615,864,485,130,610,254,10,0,3510,11,0.4545454545454545,3,0.375,1,1,0,311,1340,0,0,0,0,311,1340,311,1651,0.6910107794641986,0.5253137220326808,56.91,55.25,central,10,0.0,0.1885135135135135,0.7722826086956521,0.2378319569153168,26.0,0.0,3.570846502858498,0.0,0.13734025010994222,26,1.0,0.0,0.13734025010994222,6.423246963533519,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M019,HTTP Request Response Improvements,Quality,True,219,599,178,41,393,206,15,0,1310,12,0.5,4,0.5,1,2,3,910,1453,0,0,0,3,910,1453,913,2366,0.0034624972379523,0.0299381803239233,50.03,50.3,central,10,0.1,0.45487465181058495,0.8120072831649059,0.5455509011852537,26.0,0.0,2.504898297432629,0.0,0.09634224220894727,26,1.0,0.0,0.09634224220894727,5.393627546352362,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M007.2,Etcd Discovery Mechanism Reliability,Feature,True,537,873,352,185,520,353,16,0,1289,13,0.5454545454545454,5,0.625,2,1,6,269,2036,0,0,0,6,269,2036,275,2311,0.622636557594774,0.5732057831685398,56.23,55.73,central,10,0.0,0.48987341772151893,0.29741844734540834,0.3698823025295229,21.0,0.0,0.48380349033256725,0.0,0.023038261444407966,26,0.8076923076923077,0.0,0.018607826551252586,6.2878585601617845,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M010,SSE Routes Support with Timeout Handling,Feature,True,175,271,137,38,185,86,9,0,1201,14,0.5909090909090909,5,0.625,1,1,0,396,2149,0,0,0,0,396,2149,396,2545,-0.1886747687915762,-0.0517852655688372,48.11,49.48,central,10,0.0,0.2305084745762712,0.5534666217515103,0.3243128663912456,26.0,0.0,0.2980210064040259,0.0,0.011462346400154842,26,1.0,0.0,0.011462346400154842,5.170483995038151,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M024,RPC and Balancer Improvements,Quality,True,216,236,115,101,125,111,10,0,1118,15,0.6363636363636364,0,0.0,0,0,1,253,1327,0,14,16,1,239,1311,240,1551,-0.1199486642677745,-0.1637674571625357,48.8,48.36,central,10,0.1,0.8574144438340555,0.9440233667850473,0.8814555400929374,26.0,1.0,17.78261164871866,0.038461538461538464,0.6839466018737946,26,1.0,0.038461538461538464,0.6839466018737946,5.37989735354046,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M025,Threading and Concurrency Utilities,Feature,True,147,149,147,0,148,1,2,0,1492,16,0.6818181818181818,0,0.0,0,0,0,178,1675,0,0,0,0,178,1675,178,1853,-0.4067067533796483,-0.3705504747745585,45.93,46.29,central,10,0.0,0.7753611556982343,0.8735969129459764,0.7709118353371461,26.0,0.0,11.696913568441284,0.0,0.4498812910938955,26,1.0,0.0,0.4498812910938955,4.997212273764115,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M026,Configuration System Improvements,Quality,True,32,44,27,5,33,11,6,0,608,17,0.7272727272727273,0,0.0,0,1,2,222,2120,0,0,0,2,222,2120,224,2344,-1.499358334204454,-1.212187054463301,35.01,37.88,lower,10,0.1,0.9089285714285715,0.9266501614327701,0.8770933130912496,26.0,1.0,13.754129855147358,0.038461538461538464,0.5290049944287445,26,1.0,0.038461538461538464,0.5290049944287445,3.4965075614664802,almost_never_solved
zeromicro_go-zero_v1.6.0_v1.9.3,M021,Service Infrastructure Improvements,Quality,True,170,213,119,51,138,75,8,0,922,18,0.7727272727272727,2,0.25,2,1,1,186,1324,0,0,0,1,186,1324,187,1511,-0.3181208699237594,-0.2143328273024461,46.82,47.86,central,10,0.3,0.7166666666666667,0.9629861111111111,0.7894412200134299,26.0,0.0,12.057343228179445,0.0,0.463743970314594,26,1.0,0.0,0.463743970314594,5.14166355650266,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M027,Lua Scripts and Limits Refactoring,Quality,True,156,232,86,70,127,105,10,0,778,19,0.8181818181818182,5,0.625,2,1,0,225,2417,0,0,0,0,225,2417,225,2642,-0.3061142232472482,-0.0785822954709694,46.94,49.21,central,10,0.5,0.9,0.8126126482213438,0.8450449720444049,23.0,0.0,0.6048757117434321,0.0,0.026298943988844876,26,0.8846153846153846,0.0,0.023264450451670467,5.056245805348308,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M020,Code Quality and Modernization,Maintenance,True,615,885,208,407,343,542,16,0,2402,20,0.8636363636363636,6,0.75,4,1,8,212,1430,0,0,0,8,212,1430,220,1650,0.6712756204144396,0.7237461471672268,56.71,57.24,central,10,0.4,0.9873015873015873,0.9605388331475287,0.9731439010639518,25.0,0.0,4.549562611320184,0.0,0.18198250445280734,26,0.9615384615384616,0.0,0.1749831773584686,6.423246963533519,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M014,Continuous Profiling Support,Feature,True,461,616,373,88,451,165,6,0,1041,21,0.9090909090909092,7,0.875,2,2,0,240,2151,0,0,0,0,240,2151,240,2391,0.5027787236219861,0.6461846068272086,55.03,56.46,central,10,0.2,0.7483870967741935,0.702650552460452,0.7227982518417333,19.0,0.0,0.23022274320269176,0.0,0.012116986484352199,26,0.7307692307692307,0.0,0.008854720892411221,6.135564891081739,middle
zeromicro_go-zero_v1.6.0_v1.9.3,M022,Trace and Observability Improvements,Quality,True,53,69,27,26,35,34,5,0,710,22,0.9545454545454546,8,1.0,1,0,0,215,2211,0,0,0,0,215,2211,215,2426,-1.1257765110823506,-0.5864937103132211,38.74,44.14,central,10,0.6,0.9106976744186046,0.9671052631578947,0.9013096913471157,16.0,0.0,0.1690286967102874,0.0,0.010564293544392962,26,0.6153846153846154,0.0,0.006501103719626438,3.9889840465642745,middle
